"order","vars","cell","target_count","target_pct","sample_n","sample_pct","raking_pct","mlcal_pct","rel_imbalance_raking","rel_imbalance_mlcal"
1,"sex","男性",1308.38174140401,50.6602770464424,1622,51.8542199488491,50.6602770464424,50.6602770464423,0,-2.38435855706991e-15
1,"sex","女性",1274.2763443474,49.3397229535576,1506,48.1457800511509,49.3397229535576,49.3397229535577,0,2.4481747737602e-15
1,"age","20至29歲",365.622693206459,14.1568369124665,810,25.8951406649616,14.1568369124667,14.1568369124667,1.51827119925465e-14,9.78720277205476e-15
1,"age","30至39歲",430.044773821911,16.651246876018,995,31.809462915601,16.651246876018,16.651246876018,-1.06680109461271e-15,-8.53440875690168e-16
1,"age","40至49歲",537.18364825268,20.7996424775054,845,27.0140664961637,20.7996424775053,20.7996424775053,-3.58693604159289e-15,-3.4161295634218e-15
1,"age","50至59歲",475.162664744739,18.3982025095084,326,10.4219948849105,18.3982025095083,18.3982025095083,-4.82752822859248e-15,-2.31721354972439e-15
1,"age","60歲及以上",774.644305725634,29.9940712245017,152,4.85933503836317,29.9940712245017,29.9940712245017,-1.4213663702572e-15,-7.10683185128601e-16
1,"edu","高中職及以下",1175.10208218626,45.4997155321999,356,11.381074168798,45.4997155322002,45.4997155322001,5.46574752407053e-15,4.52876223422987e-15
1,"edu","專科",304.647270998214,11.79588086704,289,9.23913043478261,11.79588086704,11.79588086704,-3.16241695282278e-15,-4.21655593709704e-15
1,"edu","大學及以上",1102.90873256695,42.70440360076,2483,79.3797953964194,42.7044036007598,42.7044036007599,-5.1579750450305e-15,-3.49411212727873e-15
1,"arear","北北基宜蘭區",833.558795230551,32.2752283714717,1298,41.4961636828644,32.2752283714719,32.2752283714719,5.72392886492849e-15,5.28362664454938e-15
1,"arear","桃竹苗區",430.65166950993,16.6747457546101,473,15.1214833759591,16.6747457546101,16.6747457546101,-2.98283357570569e-15,-2.76977403458386e-15
1,"arear","中彰投區",486.954918679405,18.8547962026389,507,16.2084398976982,18.8547962026388,18.8547962026388,-3.01479890049686e-15,-3.76849862562107e-15
1,"arear","雲嘉南區",371.173428384617,14.3717602586416,381,12.1803069053708,14.3717602586416,14.3717602586416,-2.10120860119737e-15,-2.84281163691409e-15
1,"arear","高屏區",397.632187750942,15.3962380829536,425,13.5869565217391,15.3962380829536,15.3962380829536,-2.42289664698722e-15,-1.61526443132481e-15
1,"arear","花東區",62.6870861959766,2.42723132968404,44,1.40664961636829,2.42723132968404,2.42723132968404,-2.37849588436316e-15,-1.46368977499271e-15
1,"party_kmt","0-4 冷淡",1109.01723532118,42.9409235949447,1918,61.3171355498721,42.9409235949448,42.9409235949448,2.48204746058519e-15,2.15110779917383e-15
1,"party_kmt","5 中間",795.456662395493,30.7999214756318,594,18.9897698209719,30.7999214756318,30.7999214756318,-6.92088844761113e-16,2.30696281587038e-16
1,"party_kmt","6-10 溫暖",678.184188034748,26.2591549294235,616,19.693094629156,26.2591549294234,26.2591549294234,-3.51765149705224e-15,-2.97647434365958e-15
1,"party_dpp","0-4 冷淡",1034.78371839704,40.0666167970883,1740,55.6265984654731,40.0666167970884,40.0666167970885,3.19212608053577e-15,4.78818912080366e-15
1,"party_dpp","5 中間",668.044899665346,25.8665637294756,541,17.2953964194373,25.8665637294755,25.8665637294755,-1.78552042348699e-15,-2.7469544976723e-15
1,"party_dpp","6-10 溫暖",879.829467689038,34.0668194734361,847,27.0780051150895,34.0668194734361,34.066819473436,-1.66858602415562e-15,-3.54574530133069e-15
1,"party_tpp","0-4 冷淡",1310.31382383336,50.7350868882871,1587,50.7352941176471,50.7350868882872,50.7350868882872,2.38084277543838e-15,1.40049575025787e-15
1,"party_tpp","5 中間",768.955345961162,29.773795850233,709,22.6662404092072,29.7737958502329,29.773795850233,-1.90917608042789e-15,2.38647010053487e-16
1,"party_tpp","6-10 溫暖",503.388915956903,19.4911172614799,832,26.5984654731458,19.4911172614799,19.4911172614799,-3.09864907841731e-15,-3.28092255361833e-15
2,"sex × age","男性 | 20至29歲",214.466657306438,8.3041056998468,376,12.0204603580563,7.25747958353902,8.310403884999,-0.126037186199002,0.000758442315144545
2,"sex × age","男性 | 30至39歲",222.944650684725,8.63237189292361,512,16.3682864450128,9.04150331338482,8.65147325965203,0.0473950179088782,0.00221275994191958
2,"sex × age","男性 | 40至49歲",273.891499120253,10.605023585248,489,15.6329923273657,11.7400786744445,10.6253080746266,0.107029944824954,0.00191272458901347
2,"sex × age","男性 | 50至59歲",227.999185472441,8.82808246009481,175,5.59462915601023,9.41311516726068,8.84406748617771,0.0662695109397052,0.0018107019452021
2,"sex × age","男性 | 60歲及以上",369.079748820157,14.2906934083291,70,2.23785166240409,13.2081003078134,14.229024340987,-0.0757551134562005,-0.00431533065471987
2,"sex × age","女性 | 20至29歲",151.15603590002,5.85273121261972,434,13.8746803069054,6.89935732892772,5.84643302746769,0.178826957583709,-0.00107611043856734
2,"sex × age","女性 | 30至39歲",207.100123137186,8.01887498309444,483,15.4411764705882,7.60974356263319,7.999773616366,-0.0510210498759226,-0.00238205069523008
2,"sex × age","女性 | 40至49歲",263.292149132426,10.1946188922573,356,11.381074168798,9.05956380306086,10.1743344028787,-0.111338648476456,-0.00198972512783439
2,"sex × age","女性 | 50至59歲",247.163479272297,9.57012004941356,151,4.82736572890026,8.98508734224758,9.55413502333058,-0.0611311774716787,-0.00167030570154139
2,"sex × age","女性 | 60歲及以上",405.564556905476,15.7033778161726,82,2.62148337595908,16.7859709166883,15.7650468835147,0.0689401422540284,0.00392712116234185
2,"sex × edu","男性 | 高中職及以下",554.858686863235,21.4840164063684,158,5.05115089514067,19.1303748562102,21.4628262615687,-0.10955314433015,-0.000986321384182319
2,"sex × edu","男性 | 專科",163.853643944213,6.34438003420572,164,5.24296675191816,6.92693747744879,6.3602997831815,0.0918225957622674,0.00250926787013887
2,"sex × edu","男性 | 大學及以上",589.669410596568,22.8318806058683,1300,41.5601023017903,24.6029647127834,22.8371510016921,0.0775706625962243,0.000230834941493824
2,"sex × edu","女性 | 高中職及以下",620.24339532302,24.0156991258314,198,6.32992327365729,26.36934067599,24.0368892706315,0.0980042903530104,0.000882345531103582
2,"sex × edu","女性 | 專科",140.793627054001,5.45150083283429,125,3.99616368286445,4.86894338959119,5.43558108385848,-0.106861846142326,-0.0029202506729756
2,"sex × edu","女性 | 大學及以上",513.239321970385,19.8725229948919,1183,37.8196930946292,18.1014388879765,19.8672525990678,-0.08912225726802,-0.000265210201313403
2,"sex × arear","男性 | 北北基宜蘭區",395.89528750544,15.328985655887,677,21.6432225063939,14.8077990891033,15.4053715496447,-0.0340000687901666,0.00498310165281194
2,"sex × arear","男性 | 桃竹苗區",232.258571404634,8.9930050240103,253,8.08823529411765,8.83845098179113,8.98586685612873,-0.017186028675235,-0.000793746680060209
2,"sex × arear","男性 | 中彰投區",258.011201575702,9.99014166835152,266,8.50383631713555,10.4291857603967,9.99188602842601,0.0439477343385478,0.000174608141946691
2,"sex × arear","男性 | 雲嘉南區",195.284017193868,7.56135774500131,199,6.3618925831202,7.99500809648685,7.5630372514364,0.057350857625037,0.000222117044547035
2,"sex × arear","男性 | 高屏區",191.65791094662,7.42095564271558,205,6.5537084398977,7.55554326620475,7.42242435087209,0.0181361579247916,0.00019791361479818
2,"sex × arear","男性 | 花東區",35.2747527777514,1.36583131047671,22,0.703324808184143,1.03428985245963,1.29169100993433,-0.242739682033917,-0.0542821796320565
2,"sex × arear","女性 | 北北基宜蘭區",437.663507725111,16.9462427155848,621,19.8529411764706,17.4674292823686,16.8698568218272,0.0307552875012522,-0.00450754158544919
2,"sex × arear","女性 | 桃竹苗區",198.393098105296,7.6817407305998,220,7.03324808184143,7.83629477281893,7.68887889848134,0.0201196639719257,0.000929238323951559
2,"sex × arear","女性 | 中彰投區",228.943717103702,8.86465453428735,241,7.70460358056266,8.42561044224214,8.86291017421281,-0.0495274903660428,-0.00019677699427537
2,"sex × arear","女性 | 雲嘉南區",175.889411190749,6.81040251364029,182,5.81841432225064,6.37675216215472,6.80872300720518,-0.0636747021364782,-0.000246608982619099
2,"sex × arear","女性 | 高屏區",205.974276804321,7.97528244023805,220,7.03324808184143,7.84069481674884,7.97381373208152,-0.0168755933721129,-0.000184157510098921
2,"sex × arear","女性 | 花東區",27.4123334182252,1.06140001920733,22,0.703324808184143,1.39294147722441,1.13554031974971,0.3123624006194,0.0698514218962864
2,"sex × party_kmt","男性 | 0-4 冷淡",610.618847890592,23.6430385911085,1004,32.0971867007673,22.1604364255893,23.61079031622,-0.0627077674388586,-0.00136396490511306
2,"sex × party_kmt","男性 | 5 中間",367.417928127467,14.2263480463991,284,9.07928388746803,15.1921830009826,14.2411942096107,0.0678905753910553,0.00104356811481881
2,"sex × party_kmt","男性 | 6-10 溫暖",330.344965385956,12.7908904089347,334,10.6777493606138,13.3076576198705,12.8082925206116,0.0404011913490213,0.00136050823050787
2,"sex × party_kmt","女性 | 0-4 冷淡",498.398387430589,19.2978850038363,914,29.2199488491049,20.7804871693556,19.3301332787248,0.0768271841823355,0.00167107819754036
2,"sex × party_kmt","女性 | 5 中間",428.038734268026,16.5735734292327,310,9.91048593350384,15.6077384746492,16.5587272660211,-0.0582756011374064,-0.000895773218427685
2,"sex × party_kmt","女性 | 6-10 溫暖",347.839222648791,13.4682645204887,282,9.0153452685422,12.9514973095529,13.4508624088118,-0.0383692501843606,-0.00129208270675426
2,"sex × party_dpp","男性 | 0-4 冷淡",581.445722836622,22.5134610750246,942,30.1150895140665,21.6567160898766,22.5188841815638,-0.0380547878574953,0.000240882844318918
2,"sex × party_dpp","男性 | 5 中間",308.564726767409,11.9475639640325,235,7.51278772378517,11.4702254124498,11.9361790411022,-0.0399527931400639,-0.000952907468383246
2,"sex × party_dpp","男性 | 6-10 溫暖",418.371291799984,16.1992520073852,445,14.2263427109974,17.5333355441159,16.2052138237762,0.082354638110606,0.000368030350309207
2,"sex × party_dpp","女性 | 0-4 冷淡",453.337995560415,17.5531557220637,798,25.5115089514067,18.4099007072118,17.5477326155246,0.048808601639149,-0.000308953365704252
2,"sex × party_dpp","女性 | 5 中間",359.480172897936,13.918999765443,306,9.78260869565217,14.3963383170257,13.9303846883733,0.0342940268429151,0.000817941168339476
2,"sex × party_dpp","女性 | 6-10 溫暖",461.458175889054,17.8675674660509,402,12.8516624040921,16.5334839293201,17.8616056496598,-0.074665090212509,-0.000333666930456864
2,"sex × party_tpp","男性 | 0-4 冷淡",652.073672747078,25.2481610455748,750,23.9769820971867,25.6880949316482,25.2639884772271,0.0174243932173621,0.000626874631530856
2,"sex × party_tpp","男性 | 5 中間",369.72617594195,14.315722936061,360,11.5089514066496,14.4066443788102,14.3067405184174,0.00635115971127251,-0.000627451207579101
2,"sex × party_tpp","男性 | 6-10 溫暖",286.581892714987,11.0963930648066,512,16.3682864450128,10.5655377359839,11.0895480507978,-0.0478403500779291,-0.000616868379553077
2,"sex × party_tpp","女性 | 0-4 冷淡",658.240151086279,25.4869258427124,837,26.7583120204604,25.046991956639,25.47109841106,-0.0172611592621374,-0.000621001989411803
2,"sex × party_tpp","女性 | 5 中間",399.229170019212,15.4580729141719,349,11.1572890025575,15.3671514714227,15.4670553318156,-0.00588180967020364,0.000581082628701695
2,"sex × party_tpp","女性 | 6-10 溫暖",216.807023241915,8.39472419667333,320,10.230179028133,8.92557952549596,8.40156921068209,0.0632367801949942,0.000815394746556576
2,"age × edu","20至29歲 | 高中職及以下",82.113219614607,3.17940729621266,35,1.11892583120205,3.39166958799253,3.47972558109602,0.0667615917069546,0.0944573176393896
2,"age × edu","20至29歲 | 專科",21.545324448612,0.834230615638905,14,0.447570332480818,0.260851903371933,0.622757335767741,-0.687314396664576,-0.253494987964694
2,"age × edu","20至29歲 | 大學及以上",261.964149143239,10.1431990006149,761,24.3286445012788,10.5043154211023,10.0543539956029,0.0356018274378167,-0.00875907147307661
2,"age × edu","30至39歲 | 高中職及以下",76.0434252613937,2.94438608350547,56,1.79028132992327,4.89870763344499,3.01970596275729,0.663745003037365,0.0255808433798015
2,"age × edu","30至39歲 | 專科",32.3792344257526,1.25371742409069,48,1.53452685421995,1.05388877715368,1.23464911361919,-0.159388904626527,-0.0152094164961678
2,"age × edu","30至39歲 | 大學及以上",321.622114134765,12.4531433684219,891,28.4846547314578,10.6986504654193,12.3968917996415,-0.1408875535354,-0.00451705783159904
2,"age × edu","40至49歲 | 高中職及以下",171.845227986974,6.65381255594952,107,3.42071611253197,9.85722788498123,6.75411592167059,0.481440572918961,0.0150745703876773
2,"age × edu","40至49歲 | 專科",83.8430506726544,3.2463860057674,120,3.83631713554987,2.20722608544404,3.20834296395444,-0.320097461755082,-0.0117185823698644
2,"age × edu","40至49歲 | 大學及以上",281.495369593052,10.8994439157885,618,19.7570332480818,8.73518850708004,10.8371835918803,-0.198565672288415,-0.00571224774302411
2,"age × edu","50至59歲 | 高中職及以下",252.633865810622,9.78193231246555,85,2.71739130434783,9.92352995478454,9.79080359229018,0.014475426510419,0.000906904642278616
2,"age × edu","50至59歲 | 專科",88.8929987252452,3.44191897547994,74,2.36572890025575,3.00636623719553,3.45792175178908,-0.126543576820742,0.00464937624131803
2,"age × edu","50至59歲 | 大學及以上",133.635800208871,5.17435122156286,167,5.33887468030691,5.4683063175282,5.14947716542904,0.0568100392451821,-0.00480718356151896
2,"age × edu","60歲及以上 | 高中職及以下",592.466343512658,22.9401772840666,73,2.33375959079284,17.4285804709969,22.455364474386,-0.240259556184768,-0.0211337865299485
2,"age × edu","60歲及以上 | 專科",77.9866627259494,3.01962784606307,33,1.05498721227621,5.2675478638748,3.27220970190952,0.744436113457662,0.083646683870584
2,"age × edu","60歲及以上 | 大學及以上",104.191299487026,4.034266094372,46,1.47058823529412,7.29794288962997,4.26649704820615,0.808988975667958,0.0575646098699668
2,"age × arear","20至29歲 | 北北基宜蘭區",85.5561011045185,3.312714972862,342,10.9335038363171,4.1014134990298,3.62886862924112,0.238082217344042,0.0954364196645549
2,"age × arear","20至29歲 | 桃竹苗區",64.247935308146,2.48766709238839,137,4.37979539641944,3.37543219472422,2.71262037184041,0.356866521670908,0.0904274049129477
2,"age × arear","20至29歲 | 中彰投區",74.0396555673914,2.86680052523676,115,3.67647058823529,2.38965234237643,2.72860565050255,-0.166439268675984,-0.0482052635046175
2,"age × arear","20至29歲 | 雲嘉南區",65.7541432208329,2.54598715887325,84,2.68542199488491,1.29888257810688,2.33777225495902,-0.489831449628475,-0.0817816001893664
2,"age × arear","20至29歲 | 高屏區",62.810772284406,2.43202043007297,120,3.83631713554987,2.51852958126665,2.27536849467505,0.035570898222712,-0.0644122612873054
2,"age × arear","20至29歲 | 花東區",13.2140857211632,0.511646733033135,12,0.383631713554987,0.472926716962754,0.473601511248544,-0.0756772467613366,-0.0743583791868504
2,"age × arear","30至39歲 | 北北基宜蘭區",166.60988519896,6.4511011394869,402,12.8516624040921,4.55919297266526,6.32087848897745,-0.293269028947842,-0.0201861120595937
2,"age × arear","30至39歲 | 桃竹苗區",62.9183613254763,2.43618625603591,153,4.89130434782609,3.60119812949183,2.45276087092747,0.478211331571828,0.00680350890679677
2,"age × arear","30至39歲 | 中彰投區",83.5209834895916,3.23391562941989,176,5.62659846547315,3.56792777151653,3.25147418568693,0.103284123759457,0.00542950351187627
2,"age × arear","30至39歲 | 雲嘉南區",54.6787142746161,2.117148784668,123,3.93222506393862,2.18099582789008,2.17073062036918,0.0301570884788278,0.0253084885149338
2,"age × arear","30至39歲 | 高屏區",55.1277324592809,2.13453467818376,137,4.37979539641944,2.57131697491742,2.15417461361658,0.204626470208163,0.00920103834974116
2,"age × arear","30至39歲 | 花東區",7.18909707398553,0.278360388223588,4,0.127877237851662,0.17061519953689,0.301228096440415,-0.387070837823928,0.0821514453358903
2,"age × arear","40至49歲 | 北北基宜蘭區",169.258824542203,6.55366753640396,353,11.2851662404092,5.63460360740555,6.39902505375801,-0.140236581104128,-0.0235963270622054
2,"age × arear","40至49歲 | 桃竹苗區",92.4986724831002,3.58152993589888,137,4.37979539641944,4.50158728925024,3.59256062635028,0.256889477351371,0.00307988224273271
2,"age × arear","40至49歲 | 中彰投區",112.541878903024,4.35759884453617,128,4.0920716112532,3.87791839919545,4.35917143255924,-0.110079073924433,0.000360884073815243
2,"age × arear","40至49歲 | 雲嘉南區",82.577165143657,3.19737117349126,108,3.45268542199489,3.35925720465289,3.23700223471042,0.0506309785062786,0.0123948891350932
2,"age × arear","40至49歲 | 高屏區",71.4071400948277,2.76487005727868,102,3.26086956521739,2.76381217299655,2.77568651480481,-0.000382616274981653,0.00391210339077422
2,"age × arear","40至49歲 | 花東區",8.89996708586798,0.344604929896423,17,0.543478260869565,0.662463804004637,0.436196615322554,0.922386322806677,0.265787507606639
2,"age × arear","50至59歲 | 北北基宜蘭區",162.547457580632,6.29380476174564,141,4.5076726342711,6.78019738265878,6.15335330511158,0.0772811739997854,-0.0223158267456486
2,"age × arear","50至59歲 | 桃竹苗區",86.5646248306095,3.35176480805525,32,1.0230179028133,2.36377801096462,3.30396765666278,-0.294766146692696,-0.0142602939435362
2,"age × arear","50至59歲 | 中彰投區",76.818597487551,2.97440059570258,61,1.95012787723785,3.45540199542178,2.99286812439646,0.161713724914578,0.0062088236267032
2,"age × arear","50至59歲 | 雲嘉南區",54.3527448618733,2.10452731477459,38,1.21483375959079,2.15495599788054,2.13828760008386,0.0239619998048597,0.0160417425196877
2,"age × arear","50至59歲 | 高屏區",81.0207866635961,3.13710851276015,45,1.4386189258312,2.94307821325534,3.14643174193307,-0.061850043986553,0.00297191797319022
2,"age × arear","50至59歲 | 花東區",13.8584533204767,0.536596516470147,9,0.28772378516624,0.700790909327203,0.663294081320553,0.305992282501503,0.236113282441434
2,"age × arear","60歲及以上 | 北北基宜蘭區",249.586526804238,9.66393996097325,60,1.91815856777494,11.1998209097125,9.77310289438375,0.158929065675259,0.011295903518787
2,"age × arear","60歲及以上 | 桃竹苗區",124.422075562598,4.81759766223167,14,0.447570332480818,2.83275013017915,4.61283622882913,-0.41199943856106,-0.0425028090261262
2,"age × arear","60歲及以上 | 中彰投區",140.033803231846,5.42208060774346,27,0.863171355498721,5.56389569412863,5.52267680949363,0.0261551047733668,0.0185530627498429
