"memberId","caseid","weight","excluded_reason"
"37797fe33ec110c9",1,0.309119449841533,NA
"59093cf33f165d4d",2,0.512054862343491,NA
"483dd3b07ff8f4f6",3,0.207574094494614,NA
"6a25d459a8df229c",4,0.856631750390094,NA
"da02c83127b55607",5,2.17557870487467,NA
"f014c4129cd424b8",6,NA,"arear 缺值"
"91fc0d194b25e1d4",7,1.97309564102955,NA
"3f2a0fa4b7302ad3",8,1.24971032693082,NA
"282d7d0e6b9cb6d9",9,0.359834336851412,NA
"1d50936dde771906",10,0.501344909106957,NA
"2a6c641467eefd3d",11,1.5941709645066,NA
"4f308a7bc746648c",12,0.816040469508163,NA
"5a81bfc595f2452f",13,2.02016691813406,NA
"24a445e10eead605",14,1.00141941695463,NA
"6e6bf22e865c9099",15,0.657883731735423,NA
"beb52c68c28efd79",16,0.917060457421558,NA
"05e19809fdbda2b6",17,2.53968786838476,NA
"75943986142dc919",18,0.273398362368085,NA
"0f0c843dd8bb2f5a",19,0.216789194135994,NA
"4bc470bb74fc823e",20,0.325498746672685,NA
"43a39136229029aa",21,0.806294031860954,NA
"2546ac11d64b0229",22,0.806294031860954,NA
"e36992e6dc98d6f6",23,0.720158066036797,NA
"12995ca8460d9c96",24,0.919994134234741,NA
"01204504e8de2067",25,3.58481189795481,NA
"8328a7760b8cab49",26,0.355249974981187,NA
"cd82d55aba5b2bb5",27,0.205893580176328,NA
"e8e0084762f24fcc",28,1.17923727040077,NA
"207edc0e5714674a",29,0.378554027206606,NA
"b10d9fb627e84202",30,0.33969515226756,NA
"2f7f0371a8026c68",31,0.700099000047882,NA
"6606b499900dda59",32,2.8127406423434,NA
"9f45804f3bd46acf",33,1.29716033701173,NA
"a941391525f60a7b",34,1.51640476464741,NA
"5b8b4fa823eb21a7",35,0.515453119356797,NA
"857631c5d2772ad1",36,1.67483095341178,NA
"3fb394f30d14634e",37,0.234022916524445,NA
"d6250da38ca3f225",38,1.16531179267792,NA
"25f21ebe26baee8f",39,0.273398362368085,NA
"85fbfd99d295f526",40,1.32154915210843,NA
"6ef29471a4489a70",41,0.381895531924583,NA
"b74ee5b98fc2b66a",42,0.988858779161289,NA
"d145c31321f0c127",43,0.216789194135994,NA
"819a786016d4ce5c",44,0.394589279576392,NA
"fd2e1d4f632bbc83",45,1.458119995115,NA
"3d4feb87b6d74971",46,0.934237828142437,NA
"28ef70e801131c94",47,0.621448963720616,NA
"c5a2115dd8c874e8",48,1.18115059767801,NA
"4d38fad90bd3b00a",49,3.08799615359594,NA
"eccb0bcb3a960fe8",50,3.58481189795481,NA
"7480489e33bd5952",51,0.432620837446011,NA
"a9e0155e227343de",52,0.464900817301327,NA
"e41881aa95dacd47",53,0.234022916524445,NA
"69cf1127a2ff126b",54,0.33969515226756,NA
"7af77cc02e399813",55,0.260095111124304,NA
"88c89ed05d419319",56,3.58481189795481,NA
"c81a56f871185aa3",57,0.555899066340377,NA
"d6a856088e50b8a4",58,3.58481189795481,NA
"a204cc8bf610181b",59,0.330639897194484,NA
"9936bede8f40cd5b",60,0.90200404362676,NA
"36577fb3381c8bf5",61,0.347400562744952,NA
"309a2349f07381fe",62,3.58481189795481,NA
"917adb495a03f14a",63,0.394589279576392,NA
"a52d8fb8ede98cf7",64,0.477589388368144,NA
"e493fa4a9c5803a3",65,1.27870453731806,NA
"469f5a02fb7f579f",66,1.2142569106522,NA
"b3c81c8fb7bc6df6",67,1.99701042434142,NA
"20a375d5f3026728",68,0.784945655104348,NA
"fd15ef0ffd3cc379",69,0.555899066340377,NA
"f295a7b8794d8c04",70,0.343125349697912,NA
"f20ccff7a939dc5a",71,2.53968786838476,NA
"c2880fe5a3bd22a1",72,1.23478763657402,NA
"a3f4e35a9c2d0a5b",73,1.00118762513114,NA
"6466645a576fb334",74,1.10174328295206,NA
"a78b7f0dc2edf699",75,0.454519945062892,NA
"e17c3d3724ddb67d",76,0.924772140839643,NA
"43bb7926fe71a6a9",77,0.351024374699421,NA
"1ef3a0a4d881775d",78,0.934035299380709,NA
"b9facd8421339985",79,0.484052024536811,NA
"da844088c22d24d3",80,0.456498259426006,NA
"402c6c9a74f6d313",81,0.623714328165977,NA
"771177b88b423fcc",82,0.856631750390094,NA
"3d9a27a023f11cd6",83,1.9471103123539,NA
"124e844b1cf858bc",84,0.555899066340377,NA
"65e307e39181ede3",85,1.61379739237711,NA
"76b98515a6ba39a0",86,0.318260752326,NA
"fff14bef0b7dc59f",87,0.355805115382294,NA
