"memberId","caseid","weight","excluded_reason"
"37797fe33ec110c9",1,0.239221362395814,NA
"59093cf33f165d4d",2,0.396269021098499,NA
"483dd3b07ff8f4f6",3,0.160637441961464,NA
"6a25d459a8df229c",4,0.662930186065231,NA
"da02c83127b55607",5,1.68363686609251,NA
"f014c4129cd424b8",6,NA,"arear 缺值"
"91fc0d194b25e1d4",7,1.52693927097211,NA
"3f2a0fa4b7302ad3",8,0.967125838124281,NA
"282d7d0e6b9cb6d9",9,0.27846859957378,NA
"1d50936dde771906",10,0.387980802399377,NA
"2a6c641467eefd3d",11,1.23369703917569,NA
"4f308a7bc746648c",12,0.631517405281153,NA
"5a81bfc595f2452f",13,1.56336679128642,NA
"24a445e10eead605",14,0.774978466661725,NA
"6e6bf22e865c9099",15,0.50912306774766,NA
"beb52c68c28efd79",16,0.709694754361709,NA
"05e19809fdbda2b6",17,1.96541366855621,NA
"75943986142dc919",18,0.211577526926908,NA
"0f0c843dd8bb2f5a",19,0.167768823348026,NA
"4bc470bb74fc823e",20,0.251896972762753,NA
"43a39136229029aa",21,0.623974832034253,NA
"2546ac11d64b0229",22,0.623974832034253,NA
"e36992e6dc98d6f6",23,0.557315930091016,NA
"12995ca8460d9c96",24,0.71196506819812,NA
"01204504e8de2067",25,16.6914231585049,NA
"8328a7760b8cab49",26,0.274920853571796,NA
"cd82d55aba5b2bb5",27,0.159336925526953,NA
"e8e0084762f24fcc",28,0.912588148554901,NA
"207edc0e5714674a",29,0.292955393700429,NA
"b10d9fb627e84202",30,0.262883287241736,NA
"2f7f0371a8026c68",31,0.541792619937884,NA
"6606b499900dda59",32,2.17672375152195,NA
"9f45804f3bd46acf",33,1.0038464523175,NA
"a941391525f60a7b",34,1.17351533178653,NA
"5b8b4fa823eb21a7",35,0.398898864264017,NA
"857631c5d2772ad1",36,1.29611819205565,NA
"3fb394f30d14634e",37,0.181105656572302,NA
"d6250da38ca3f225",38,0.901811499739756,NA
"25f21ebe26baee8f",39,0.211577526926908,NA
"85fbfd99d295f526",40,1.02272046874592,NA
"6ef29471a4489a70",41,0.295541317399169,NA
"b74ee5b98fc2b66a",42,0.765258040182503,NA
"d145c31321f0c127",43,0.167768823348026,NA
"819a786016d4ce5c",44,0.305364754936764,NA
"fd2e1d4f632bbc83",45,1.12840991385952,NA
"3d4feb87b6d74971",46,0.72298797815702,NA
"28ef70e801131c94",47,0.480926929175513,NA
"c5a2115dd8c874e8",48,0.914068834284008,NA
"4d38fad90bd3b00a",49,2.3897384888429,NA
"eccb0bcb3a960fe8",50,33.2727325208952,NA
"7480489e33bd5952",51,0.334796617254938,NA
"a9e0155e227343de",52,0.359777448331911,NA
"e41881aa95dacd47",53,0.181105656572302,NA
"69cf1127a2ff126b",54,0.262883287241736,NA
"7af77cc02e399813",55,0.201282406744523,NA
"88c89ed05d419319",56,3.71040758929762,NA
"c81a56f871185aa3",57,0.430199174049638,NA
"d6a856088e50b8a4",58,3.06186861262003,NA
"a204cc8bf610181b",59,0.255875606371014,NA
"9936bede8f40cd5b",60,0.698042896729868,NA
"36577fb3381c8bf5",61,0.268846350365605,NA
"309a2349f07381fe",62,9.47168991336042,NA
"917adb495a03f14a",63,0.305364754936764,NA
"a52d8fb8ede98cf7",64,0.369596879813871,NA
"e493fa4a9c5803a3",65,0.989563877898166,NA
"469f5a02fb7f579f",66,0.939689148041833,NA
"b3c81c8fb7bc6df6",67,1.54544644367897,NA
"20a375d5f3026728",68,0.607453750053574,NA
"fd15ef0ffd3cc379",69,0.430199174049638,NA
"f295a7b8794d8c04",70,0.265537848457461,NA
"f20ccff7a939dc5a",71,1.96541366855621,NA
"c2880fe5a3bd22a1",72,0.955577466387737,NA
"a3f4e35a9c2d0a5b",73,0.774799087603456,NA
"6466645a576fb334",74,0.852617100908211,NA
"a78b7f0dc2edf699",75,0.351743898838314,NA
"e17c3d3724ddb67d",76,0.715662671988973,NA
"43bb7926fe71a6a9",77,0.271650745990852,NA
"1ef3a0a4d881775d",78,0.722831245197221,NA
"b9facd8421339985",79,0.374598184745442,NA
"da844088c22d24d3",80,0.353274876773976,NA
"402c6c9a74f6d313",81,0.482680049431195,NA
"771177b88b423fcc",82,0.662930186065231,NA
"3d9a27a023f11cd6",83,1.50682974460204,NA
"124e844b1cf858bc",84,0.430199174049638,NA
"65e307e39181ede3",85,1.24888553933818,NA
"76b98515a6ba39a0",86,0.246295633637974,NA
"fff14bef0b7dc59f",87,0.275350465629989,NA
"4c3a9ce5c02d0e93",88,0.27541887253286,NA
"e0fa666cbb0f69ea",89,0.206822470312708,NA
"f6f1894fb61b6264",90,0.563438781174125,NA
"9535c031c342ef51",91,1.02272046874592,NA
"50869099098c1a0e",92,0.594297668952001,NA
"9a2d2d106669f915",93,0.216055192078827,NA
"9f81f41ce9f968ba",94,0.364106897751008,NA
"7fa728324bdc0c03",95,0.467414101713955,NA
"5f669b9cb68830b2",96,1.14544655536413,NA
"dddc1fd6561a55fb",97,0.343012714027632,NA
"cb9072a551435ff7",98,0.331273834451248,NA
"eebaa7956941ebcb",99,0.228898807247779,NA
"ce223a64a399be28",100,4.93818550456354,NA
"2a86d6835851513b",101,1.52235946740914,NA
"220127e08cd470fb",102,3.84915007387565,NA
"baf1d8d7af08d5b4",103,0.965035844281908,NA
"bc46458570d6812d",104,0.304933115736156,NA
"fbe48b28ec14817c",105,3.80660412365892,NA
"c0475e48a6ab091b",106,2.45020034254759,NA
"a58d548818aa4014",107,0.211577526926908,NA
"ac31ed930a2cd7b5",108,0.430199174049638,NA
"47d91ab0bde2a52d",109,1.16630388096668,NA
"6aa39270a18ec0e0",110,1.48950642693365,NA
"c82379052c326fb0",111,0.160637441961464,NA
"1806370888b37094",112,0.334796617254938,NA
"10575fb4e5e00c9b",113,2.22528571930764,NA
"a01933a5f5c5bb10",114,0.312791077357331,NA
"a8766b50dd56656e",115,0.211577526926908,NA
"d4b0d74a69348772",116,0.900030148200154,NA
"9eea5843034ad246",117,0.235218360085827,NA
"e53f3495bed3981e",118,0.239221362395814,NA
"3b1931121937e50d",119,0.228898807247779,NA
"0ad71860b3bccb5f",120,0.318253405841265,NA
"feee8942c7515a1c",121,0.567464907782039,NA
"c592f29a6954d428",122,0.642601247345468,NA
"13510f65ca09bf09",123,0.543569201980059,NA
"2ab4f7d336efee53",124,0.268846350365605,NA
"ecc7e3920aa7b350",125,0.529048534129837,NA
"c2207971f5832de7",126,0.454019228165943,NA
"f42e6e013710b840",127,0.308622119854499,NA
"a168ab2d5face1f2",128,2.72244222261453,NA
"fa7f235308ffc2ef",129,0.27541887253286,NA
"805e68ea72744344",130,0.242033437425246,NA
"ab1a25006dbdf1b7",131,0.262062458775597,NA
"ce22268d1b9c5600",132,0.448023673352797,NA
"42424e497ea5c06c",133,0.228898807247779,NA
"876b3167a7c572f7",134,0.361731573575282,NA
"8dac91ce06b38c4f",135,0.361731573575282,NA
"b8856b2e80c2f857",136,1.85703862690928,NA
"15658310b70fd779",137,0.372495387083199,NA
"ab00e183114117c8",138,0.44710994688934,NA
"f3a7b23544464fe8",139,0.360843209212453,NA
"7a149c0468a52f20",140,0.624430122478534,NA
"6e6adfa6b1551f88",141,0.644580724293102,NA
"3abd4c6c4b2a5d16",142,0.743341220242323,NA
"0fd4cb6de8e1daeb",143,0.278704342288902,NA
"c932e0e3fbffaa65",144,0.400772258883061,NA
"6cc51c2eed29f1b3",145,0.251896972762753,NA
"cc8f75a1052e400a",146,0.624430122478534,NA
"7d353abb5ddb3dde",147,0.432485601241964,NA
"048ea43237d7423a",148,0.211577526926908,NA
"634b615928e70b4c",149,2.06743222441906,NA
